"API","API10","oper_alias","form_avg","Status","PerfLL","FirstProd","Oil_PkNorm_Perk_6mo"
"42383396020000","4238339602","LAREDO","WFMP_B","PRODUCING",7371,6/1/2016,11348
"42383396030000","4238339603","LAREDO","WFMP_B","PRODUCING",7438,6/1/2016,8991
"42383396040000","4238339604","SABLE","WFMP_B","PRODUCING",0,1/1/2018,null
"42383396050000","4238339605","SABLE","WFMP_A","PRODUCING",0,1/1/2018,null
"42383396060000","4238339606","SABLE","WFMP_C","PRODUCING",10185,10/1/2017,2738
"42383396070000","4238339607","PERMIAN RES","UNKNOWN","PERMIT",0,null,null
"42383396080000","4238339608","LAREDO","WFMP_A","PRODUCING",10297,9/1/2016,10448
"42383396090000","4238339609","LAREDO","WFMP_B","PRODUCING",7438,7/1/2016,9959
"42383396100000","4238339610","LAREDO","WFMP_B","PRODUCING",7544,7/1/2016,11400
"42383396110000","4238339611","LAREDO","WFMP_B","PRODUCING",13146,9/1/2016,10892
"42383396120000","4238339612","LAREDO","WFMP_B","PRODUCING",13146,9/1/2016,10200
"42383396140000","4238339614","PARSLEY","WFMP_B_LOWER","PRODUCING",10801,1/1/2017,10559
"42383396150000","4238339615","PARSLEY","WFMP_B_LOWER","PRODUCING",10396,1/1/2017,12289
"42383396160000","4238339616","PARSLEY","WFMP_A","PRODUCING",9990,1/1/2017,9052
"42383396170000","4238339617","PARSLEY","UNKNOWN","PERMIT",null,null,null
"42383396180000","4238339618","LAREDO","WFMP_B","PRODUCING",10915,10/1/2016,7835
"42383396190000","4238339619","LAREDO","WFMP_B","PRODUCING",10915,10/1/2016,8854
"42383396200000","4238339620","PARSLEY","WFMP_A","PRODUCING",10184,12/1/2016,7452
"42383396210000","4238339621","PARSLEY","WFMP_B_LOWER","PRODUCING",10257,12/1/2016,8116
"42383396220100","4238339622","PARSLEY","WFMP_B","PRODUCING",10245,12/1/2016,10174
"42383396230000","4238339623","BOLD","WFMP_A","PRODUCING",8502,11/1/2016,9466
"42383396240000","4238339624","SABLE","WFMP_B","PRODUCING",4880,9/1/2016,11066
"42383396250100","4238339625","SABLE","WFMP_B_LOWER","PRODUCING",7261,7/1/2017,6279
"42383396260000","4238339626","SABLE","WFMP_B","PRODUCING",7249,8/1/2017,3667
"42383396270000","4238339627","PARSLEY","WFMP_B_LOWER","PRODUCING",10373,1/1/2017,9132
"42383396280000","4238339628","SABLE","WFMP_A","PRODUCING",7307,8/1/2017,1865
"42383396290000","4238339629","PARSLEY","WFMP_B","PRODUCING",10364,1/1/2017,10519
"42383396300000","4238339630","LAREDO","WFMP_B","PRODUCING",10113,6/1/2016,13474
"42383396310000","4238339631","PT","WFMP_A","PRODUCING",6858,9/1/2016,5443
"42383396320000","4238339632","SABLE","WFMP_A","PRODUCING",7718,10/1/2016,5309
"42383396330000","4238339633","SABLE","WFMP_A","PRODUCING",7711,10/1/2016,4881
"42383396340000","4238339634","BTA","WFMP_B","PRODUCING",8543,11/1/2016,8487
"42383396350000","4238339635","LAREDO","WFMP_B","PRODUCING",7973,10/1/2016,9421
"42383396360000","4238339636","LAREDO","WFMP_B","PRODUCING",8395,10/1/2016,8518
"42383396370000","4238339637","LAREDO","WFMP_B","PRODUCING",8747,10/1/2016,9269
"42383396410000","4238339641","LAREDO","UNKNOWN","PERMIT",null,null,null
"42383396420000","4238339642","LAREDO","WFMP_B","PRODUCING",6791,2/1/2017,11831
"42383396430000","4238339643","EP","WFMP_A","PRODUCING",8605,11/1/2016,6851
"42383396440000","4238339644","EP","WFMP_B_LOWER","PRODUCING",8657,11/1/2016,2489
"42383396450000","4238339645","EP","WFMP_B","PRODUCING",8572,11/1/2016,5922
"42383396460000","4238339646","EP","WFMP_A","PRODUCING",7927,11/1/2016,5354
"42383396470000","4238339647","LAREDO","WFMP_B","PRODUCING",9212,2/1/2017,11614
"42383396490100","4238339649","BOLD","WFMP_B_LOWER","PRODUCING",8552,4/1/2017,11618
"42383396500000","4238339650","EP","WFMP_B","PRODUCING",8111,12/1/2016,3325
"42383396510000","4238339651","EP","WFMP_B_LOWER","PRODUCING",7044,12/1/2016,1573
"42383396520000","4238339652","EP","WFMP_A","PRODUCING",8895,12/1/2016,4584
"42383396530000","4238339653","EP","WFMP_A","PRODUCING",8895,12/1/2016,6327
"42383396540000","4238339654","EP","WFMP_A","PRODUCING",8092,12/1/2016,12015
"42383396550000","4238339655","OXY","WFMP_B_LOWER","PRODUCING",9301,1/1/2017,14455
"42383396560000","4238339656","OXY","WFMP_A","PRODUCING",9152,1/1/2017,7714
"42383396570000","4238339657","LAREDO","WFMP_B_LOWER","PRODUCING",6968,1/1/2017,9590
"42383396580000","4238339658","SABLE","WFMP_B_LOWER","PRODUCING",10573,10/1/2017,6449
"42383396590000","4238339659","LAREDO","WFMP_B_LOWER","PRODUCING",8906,2/1/2017,9769
"42383396600000","4238339660","LAREDO","WFMP_B","PRODUCING",8053,2/1/2017,11638
"42383396610000","4238339661","PARSLEY","WFMP_C_TARGET","TA",10379,2/1/2017,22441
"42383396620000","4238339662","LAREDO","WFMP_B","PRODUCING",9090,2/1/2017,8453
"42383396630000","4238339663","PARSLEY","WFMP_B","PRODUCING",10602,1/1/2017,16670
"42383396640000","4238339664","BOLD","WFMP_B","PRODUCING",7690,3/1/2017,8551
"42383396650100","4238339665","BOLD","WFMP_B_LOWER","PRODUCING",7752,3/1/2017,8772
"42383396660100","4238339666","BOLD","WFMP_B_LOWER","PRODUCING",7694,3/1/2017,6746
"42383396670100","4238339667","PARSLEY","WFMP_B_LOWER","PRODUCING",10783,2/1/2017,5757
"42383396680000","4238339668","PARSLEY","WFMP_B_LOWER","PRODUCING",7726,11/1/2016,11495
"42383396700000","4238339670","SABLE","UNKNOWN","COMPLETED",0,null,null
"42383396710000","4238339671","SABLE","WFMP_A","COMPLETED",0,null,null
"42383396720000","4238339672","SABLE","WFMP_A","PRODUCING",4888,8/1/2017,1630
"42383396730000","4238339673","LAREDO","WFMP_B","PRODUCING",8271,10/1/2016,7644
"42383396740000","4238339674","SABLE","WFMP_B","PRODUCING",9670,8/1/2017,3910
"42383396750000","4238339675","SABLE","WFMP_A","PRODUCING",9762,8/1/2017,1342
"42383396760000","4238339676","PARSLEY","WFMP_B_LOWER","PRODUCING",10415,10/1/2017,null
"42383396770000","4238339677","LAREDO","WFMP_B","PRODUCING",10342,2/1/2017,9349
"42383396780000","4238339678","LAREDO","WFMP_B_LOWER","PRODUCING",10672,2/1/2017,8731
"42383396790000","4238339679","EP","WFMP_A","PRODUCING",9896,5/1/2017,3822
"42383396800000","4238339680","LAREDO","WFMP_B_LOWER","PRODUCING",10748,2/1/2017,10850
"42383396810000","4238339681","EP","WFMP_A","PRODUCING",9798,5/1/2017,7122
"42383396820000","4238339682","EP","WFMP_B_LOWER","PRODUCING",9898,5/1/2017,3894
"42383396830000","4238339683","EP","WFMP_B","PRODUCING",9898,5/1/2017,7416
"42383396840000","4238339684","SABLE","WFMP_B","COMPLETED",0,null,null
"42383396850000","4238339685","SABLE","WFMP_B","COMPLETED",0,null,null
"42383396860000","4238339686","HIBERNIA","WFMP_B_LOWER","PRODUCING",5019,12/1/2016,20614
"42383396870000","4238339687","EP","WFMP_B","PRODUCING",10173,2/1/2017,6931
"42383396880100","4238339688","BOLD","WFMP_B","PRODUCING",9332,1/1/2017,13487
"42383396890000","4238339689","PERMIAN RES","WFMP_B","DUC",0,null,null
"42383396900000","4238339690","PERMIAN RES","WFMP_A","DUC",0,null,null
"42383396910000","4238339691","PARSLEY","WFMP_A","PRODUCING",7630,2/1/2017,11069
"42383396920000","4238339692","PARSLEY","WFMP_B_LOWER","PRODUCING",10199,3/1/2017,14789
"42383396930100","4238339693","PARSLEY","WFMP_A","PRODUCING",10058,3/1/2017,9089
"42383396940000","4238339694","LAREDO","WFMP_B","PRODUCING",7255,4/1/2017,9339
"42383396950000","4238339695","LAREDO","WFMP_B","PRODUCING",7379,4/1/2017,9437
"42383396960000","4238339696","LAREDO","WFMP_A","PRODUCING",6900,4/1/2017,8961
"42383396970000","4238339697","PARSLEY","WFMP_B_LOWER","PRODUCING",7767,5/1/2017,5185
"42383396980000","4238339698","PARSLEY","WFMP_B","PRODUCING",7771,7/1/2017,4895
"42383397000000","4238339700","PARSLEY","WFMP_B_LOWER","TA",7733,5/1/2017,3950
"42383397010000","4238339701","PARSLEY","WFMP_B","PRODUCING",7747,5/1/2017,8856
"42383397020000","4238339702","PARSLEY","WFMP_B_LOWER","PRODUCING",7753,5/1/2017,5593
"42383397030000","4238339703","LAREDO","WFMP_B","PRODUCING",7777,5/1/2017,9652
"42383397040000","4238339704","LAREDO","WFMP_A","PRODUCING",7849,5/1/2017,8478
"42383397050000","4238339705","LAREDO","WFMP_B","PRODUCING",7668,4/1/2017,9377
"42383397060000","4238339706","PARSLEY","WFMP_B","PRODUCING",7729,5/1/2017,7620
"42383397070000","4238339707","PARSLEY","WFMP_B_LOWER","PRODUCING",7760,5/1/2017,4096
"42383397080000","4238339708","PARSLEY","WFMP_B","PRODUCING",7763,5/1/2017,9513
"42383397090000","4238339709","LAREDO","WFMP_A","PRODUCING",12255,4/1/2017,5710
"42383397100000","4238339710","LAREDO","WFMP_B","PRODUCING",12412,3/1/2017,9134
"42383397110000","4238339711","LAREDO","WFMP_B","PRODUCING",12097,4/1/2017,9510
"42383397120000","4238339712","DISCOVERY","UNKNOWN","PERMIT",null,null,null
"42383397130000","4238339713","HIBERNIA","WFMP_B","PRODUCING",9937,3/1/2017,13467
"42383397140000","4238339714","HIBERNIA","WFMP_B","PRODUCING",8844,2/1/2017,17458
"42383397150000","4238339715","DISCOVERY","UNKNOWN","PERMIT",null,null,null
"42383397160000","4238339716","BTA","WFMP_A","PRODUCING",8312,2/1/2017,8876
"42383397170000","4238339717","EP","WFMP_A","PRODUCING",9872,6/1/2017,3529
"42383397180000","4238339718","EP","WFMP_A","PRODUCING",9823,5/1/2017,2864
"42383397190000","4238339719","EP","WFMP_B_LOWER","PRODUCING",7998,5/1/2017,2619
"42383397200000","4238339720","EP","WFMP_B","PRODUCING",9863,5/1/2017,2995
"42383397210000","4238339721","EP","UNKNOWN","PRODUCING",9743,2/1/2017,6566
"42383397220000","4238339722","EP","WFMP_B_LOWER","PRODUCING",8038,6/1/2017,3352
"42383397230000","4238339723","EP","WFMP_B","PRODUCING",9896,6/1/2017,1799
"42383397240000","4238339724","BTA","WFMP_B","PRODUCING",8325,2/1/2017,8864
"42383397280000","4238339728","PIONEER","WFMP_B_LOWER","PRODUCING",7018,6/1/2017,15032
"42383397290000","4238339729","PIONEER","WFMP_B_LOWER","PRODUCING",6918,6/1/2017,20461
"42383397300000","4238339730","PIONEER","WFMP_B_LOWER","PRODUCING",7118,6/1/2017,15298
"42383397310000","4238339731","EP","WFMP_A","PRODUCING",10198,3/1/2017,3381
"42383397320000","4238339732","EP","WFMP_C","PRODUCING",10283,3/1/2017,4808
"42383397330000","4238339733","BOLD","WFMP_B","PRODUCING",7232,5/1/2017,10752
"42383397340000","4238339734","BOLD","UNKNOWN","PERMIT",null,null,null
"42383397350000","4238339735","OXY","WFMP_A","DUC",null,null,null
"42383397360000","4238339736","OXY","WFMP_B_LOWER","DUC",null,null,null
"42383397370000","4238339737","EP","WFMP_A","PRODUCING",9847,6/1/2017,2505
"42383397380000","4238339738","EP","WFMP_B_LOWER","PRODUCING",9896,6/1/2017,1838
"42383397390000","4238339739","EP","WFMP_B","PRODUCING",9847,6/1/2017,3214
"42383397400000","4238339740","EP","WFMP_A","PRODUCING",9949,6/1/2017,2197
"42383397410000","4238339741","OXY","WFMP_A","PRODUCING",9752,9/1/2017,6903
"42383397420000","4238339742","SABLE","WFMP_B_LOWER","PRODUCING",11402,10/1/2017,6515
"42383397430000","4238339743","SABLE","WFMP_B","PRODUCING",11456,10/1/2017,7900
"42383397440000","4238339744","PERMIAN RES","UNKNOWN","PERMIT",0,null,null
"42383397450000","4238339745","SEM","WFMP_B","PRODUCING",7676,6/1/2017,7367
"42383397460000","4238339746","SEM","WFMP_A","PRODUCING",8138,6/1/2017,5424
"42383397470000","4238339747","SEM","WFMP_B","PRODUCING",7615,6/1/2017,8309
"42383397480100","4238339748","SEM","WFMP_A","PRODUCING",7722,6/1/2017,6089
"42383397490000","4238339749","BTA","WFMP_B","PRODUCING",8402,6/1/2017,8667
"42383397500000","4238339750","BTA","WFMP_B","PRODUCING",8086,5/1/2017,9921
"42383397510000","4238339751","LAREDO","WFMP_B","PRODUCING",8632,6/1/2017,9277
"42383397520000","4238339752","LAREDO","WFMP_A","PRODUCING",8475,7/1/2017,5511
"42383397530000","4238339753","BOLD","WFMP_B","PRODUCING",7585,9/1/2017,7040
"42383397540100","4238339754","BOLD","WFMP_B_LOWER","PRODUCING",7585,9/1/2017,6333
"42383397550000","4238339755","BOLD","WFMP_B","PRODUCING",7585,9/1/2017,8001
"42383397560000","4238339756","OXY","WFMP_B_LOWER","COMPLETED",null,null,null
"42383397570000","4238339757","PARSLEY","UNKNOWN","PERMIT",null,null,null
"42383397580000","4238339758","PARSLEY","WFMP_B","PRODUCING",10515,7/1/2017,15842
"42383397590000","4238339759","PARSLEY","WFMP_B_LOWER","PRODUCING",10386,7/1/2017,7142
"42383397600000","4238339760","OXY","WFMP_B","PRODUCING",10021,9/1/2017,7624
"42383397610000","4238339761","OXY","WFMP_A","PRODUCING",9551,9/1/2017,7412
"42383397620000","4238339762","LAREDO","WFMP_A","PRODUCING",8317,8/1/2017,7961
"42383397630000","4238339763","LAREDO","WFMP_B","PRODUCING",8264,8/1/2017,11349
"42383397640000","4238339764","DISCOVERY","WFMP_B","PRODUCING",10780,4/1/2017,7320
"42383397650000","4238339765","DISCOVERY","WFMP_B","PRODUCING",10742,4/1/2017,7956
"42383397660000","4238339766","DISCOVERY","WFMP_A","PRODUCING",10931,6/1/2017,4636
"42383397670000","4238339767","DISCOVERY","WFMP_B_LOWER","PRODUCING",11010,6/1/2017,4558
"42383397680000","4238339768","OXY","WFMP_B_LOWER","PRODUCING",9780,9/1/2017,8178
"42383397690000","4238339769","OXY","WFMP_B","PRODUCING",9780,9/1/2017,8706
"42383397700000","4238339770","OXY","WFMP_A","PRODUCING",9955,9/1/2017,10732
"42383397710000","4238339771","PARSLEY","WFMP_B","COMPLETED",null,null,null
"42383397720000","4238339772","OXY","WFMP_A","PRODUCING",9750,9/1/2017,7246
"42383397730000","4238339773","OXY","WFMP_B","PRODUCING",9780,9/1/2017,9912
"42383397760000","4238339776","PARSLEY","SPBY_L_SHALE","PRODUCING",10434,11/1/2017,null
"42383397770000","4238339777","PARSLEY","WFMP_B","PRODUCING",10418,10/1/2017,7314
"42383397790000","4238339779","PARSLEY","WFMP_A","PRODUCING",10948,10/1/2017,6746
"42383397810000","4238339781","BOLD","WFMP_B","PRODUCING",10189,12/1/2017,null
"42383397820000","4238339782","LAREDO","WFMP_B","PRODUCING",14775,8/1/2017,3368
"42383397830000","4238339783","LAREDO","WFMP_B","PRODUCING",14932,8/1/2017,9583
"42383397840000","4238339784","LAREDO","WFMP_B","PRODUCING",14932,8/1/2017,5618
"42383397850100","4238339785","ADVENTURE","WFMP_B_LOWER","PRODUCING",5098,4/1/2017,13414
"42383397860000","4238339786","BOLD","UNKNOWN","PERMIT",null,null,null
"42383397870000","4238339787","OXY","WFMP_A","DUC",null,null,null
"42383397880000","4238339788","OXY","WFMP_B_LOWER","DUC",null,null,null
"42383397890000","4238339789","OXY","UNKNOWN","DUC",null,null,null
"42383397900000","4238339790","OXY","UNKNOWN","DUC",null,null,null
"42383397910000","4238339791","BOLD","UNKNOWN","PERMIT",null,null,null
"42383397920000","4238339792","PARSLEY","WFMP_A","PRODUCING",10438,11/1/2017,null
"42383397930000","4238339793","PARSLEY","WFMP_B","PRODUCING",10421,10/1/2017,8407
"42383397940000","4238339794","PARSLEY","WFMP_A","PRODUCING",10460,11/1/2017,null
"42383397950000","4238339795","PARSLEY","WFMP_B_LOWER","PRODUCING",10430,10/1/2017,1317
"42383397960000","4238339796","PARSLEY","WFMP_B","PRODUCING",10478,11/1/2017,null
"42383397970000","4238339797","PARSLEY","WFMP_B_LOWER","PRODUCING",10474,11/1/2017,null
"42383397980000","4238339798","PARSLEY","WFMP_B","PRODUCING",10433,9/1/2017,9476
"42383397990000","4238339799","PARSLEY","WFMP_B_LOWER","PRODUCING",10406,9/1/2017,9178
"42383398000000","4238339800","OXY","WFMP_B_LOWER","DUC",null,null,null
"42383398010000","4238339801","OXY","WFMP_A","DUC",null,null,null
"42383398020000","4238339802","DISCOVERY","WFMP_B","PRODUCING",9556,9/1/2017,10636
"42383398030000","4238339803","LAREDO","UNKNOWN","PERMIT",null,null,null
"42383398040000","4238339804","LAREDO","UNKNOWN","PERMIT",null,null,null
"42383398050000","4238339805","LAREDO","UNKNOWN","PERMIT",null,null,null
"42383398060000","4238339806","LAREDO","UNKNOWN","PERMIT",null,null,null
"42383398070000","4238339807","LAREDO","UNKNOWN","PERMIT",null,null,null
"42383398080000","4238339808","LAREDO","WFMP_B","PRODUCING",0,1/1/2018,null
"42383398090000","4238339809","DISCOVERY","WFMP_B","PRODUCING",9621,9/1/2017,9601
"42383398100000","4238339810","LAREDO","WFMP_B","PRODUCING",0,1/1/2018,null
"42383398110000","4238339811","SABLE","WFMP_B","PRODUCING",10374,5/1/2017,8430
"42383398120000","4238339812","OXY","UNKNOWN","DUC",null,null,null
"42383398130000","4238339813","OXY","WFMP_A","DUC",null,null,null
"42383398140000","4238339814","OXY","WFMP_B_LOWER","DUC",null,null,null
"42383398150000","4238339815","CALLON","WFMP_B_LOWER","PRODUCING",7339,7/1/2017,11645
"42383398160000","4238339816","CALLON","WFMP_B_LOWER","PRODUCING",6951,7/1/2017,13990
"42383398170000","4238339817","SEM","WFMP_B","PRODUCING",8171,8/1/2017,13343
"42383398180100","4238339818","SEM","WFMP_B","PRODUCING",10308,8/1/2017,8730
"42383398190000","4238339819","SEM","WFMP_A","PRODUCING",10297,7/1/2017,6584
"42383398200000","4238339820","EP","WFMP_A","DUC",0,null,null
"42383398210000","4238339821","EP","WFMP_A","DUC",0,null,null
"42383398220000","4238339822","EP","WFMP_B_LOWER","DUC",0,null,null
"42383398230000","4238339823","EP","UNKNOWN","DUC",0,null,null
"42383398240000","4238339824","EP","UNKNOWN","PERMIT",0,null,null
"42383398280000","4238339828","EP","UNKNOWN","PERMIT",0,null,null
"42383398290000","4238339829","SABLE","WFMP_B","PRODUCING",9711,11/1/2017,null
"42383398300000","4238339830","SABLE","WFMP_A","PRODUCING",9556,11/1/2017,null
"42383398310000","4238339831","PARSLEY","WFMP_B","PRODUCING",7707,9/1/2017,19493
"42383398320000","4238339832","PARSLEY","WFMP_B_LOWER","PRODUCING",7737,9/1/2017,967
"42383398330000","4238339833","PARSLEY","WFMP_B_LOWER","PRODUCING",4873,8/1/2017,15644
"42383398340000","4238339834","PARSLEY","WFMP_B","PRODUCING",10313,1/1/2018,null
"42383398350100","4238339835","SABLE","WFMP_A","PRODUCING",9834,11/1/2017,null
"42383398360000","4238339836","PARSLEY","WFMP_B_LOWER","PRODUCING",4877,8/1/2017,11953
"42383398370000","4238339837","PARSLEY","WFMP_B_LOWER","PRODUCING",10293,1/1/2018,null
"42383398380000","4238339838","EP","WFMP_B","PRODUCING",8966,10/1/2017,6920
"42383398390000","4238339839","EP","UNKNOWN","PERMIT",0,null,null
"42383398400000","4238339840","EP","WFMP_C","PRODUCING",8964,10/1/2017,5537
"42383398410000","4238339841","EP","WFMP_A","PRODUCING",11629,10/1/2017,168
"42383398430000","4238339843","EP","WFMP_A","PRODUCING",10205,10/1/2017,2307
"42383398440000","4238339844","EP","UNKNOWN","PRODUCING",7885,9/1/2017,5100
"42383398450000","4238339845","EP","UNKNOWN","PRODUCING",10436,10/1/2017,5449
"42383398460000","4238339846","PARSLEY","WFMP_A","PRODUCING",4891,9/1/2017,11156
"42383398470000","4238339847","PARSLEY","WFMP_B","PRODUCING",4579,9/1/2017,17790
"42383398480000","4238339848","PARSLEY","WFMP_B_LOWER","PRODUCING",4652,9/1/2017,8731
"42383398490000","4238339849","PARSLEY","WFMP_B_LOWER","PRODUCING",10383,9/1/2017,10137
"42383398500000","4238339850","BTA","WFMP_A","PRODUCING",8282,1/1/2018,null
"42383398510000","4238339851","BTA","WFMP_B","PRODUCING",8233,1/1/2018,null
"42383398520000","4238339852","LAREDO","WFMP_B","PRODUCING",8548,7/1/2017,8577
"42383398530000","4238339853","PARSLEY","WFMP_B_LOWER","PRODUCING",10413,9/1/2017,4808
"42383398540000","4238339854","LAREDO","WFMP_A","PRODUCING",7286,8/1/2017,5859
"42383398550000","4238339855","PARSLEY","UNKNOWN","DUC",null,null,null
"42383398560000","4238339856","LAREDO","WFMP_B","PRODUCING",9645,8/1/2017,7355
"42383398570000","4238339857","LAREDO","WFMP_A","PRODUCING",8394,9/1/2017,7116
"42383398580000","4238339858","PT","WFMP_A","PRODUCING",9785,8/1/2017,1838
"42383398590000","4238339859","PT","WFMP_A","PRODUCING",9230,8/1/2017,3777
"42383398600000","4238339860","PARSLEY","WFMP_B_LOWER","PRODUCING",10401,12/1/2017,null
"42383398610000","4238339861","PARSLEY","WFMP_C_TARGET","PRODUCING",10408,12/1/2017,null
"42383398620000","4238339862","BOLD","WFMP_B","DUC",null,null,null
"42383398630000","4238339863","BOLD","UNKNOWN","PERMIT",null,null,null
"42383398640000","4238339864","BOLD","UNKNOWN","PERMIT",null,null,null
"42383398660000","4238339866","LAREDO","WFMP_B","PRODUCING",8851,9/1/2017,7509
"42383398670000","4238339867","LAREDO","WFMP_A","PRODUCING",8625,9/1/2017,4501
"42383398680000","4238339868","SEM","WFMP_B","PRODUCING",7791,11/1/2017,null
"42383398690000","4238339869","SEM","WFMP_B","PRODUCING",7807,12/1/2017,null
"42383398700000","4238339870","SEM","WFMP_B_LOWER","PRODUCING",7800,11/1/2017,null
"42383398710000","4238339871","SEM","WFMP_B_LOWER","PRODUCING",7615,12/1/2017,null
"42383398720000","4238339872","SEM","UNKNOWN","PERMIT",0,null,null
"42383398730000","4238339873","SEM","WFMP_B","COMPLETED",null,null,null
"42383398740000","4238339874","SEM","WFMP_B","COMPLETED",null,null,null
"42383398750000","4238339875","PARSLEY","WFMP_B","PRODUCING",0,3/1/2018,null
"42383398760000","4238339876","PARSLEY","WFMP_C_TARGET","DUC",null,null,null
"42383398770000","4238339877","PARSLEY","WFMP_B_LOWER","DUC",0,null,null
"42383398780100","4238339878","PARSLEY","WFMP_C_TARGET","DUC",null,null,null
"42383398790000","4238339879","PARSLEY","UNKNOWN","DUC",null,null,null
"42383398800000","4238339880","PARSLEY","UNKNOWN","DUC",null,null,null
